,year,taxagroup,taxaname,value
9223,2013.0,phytoplankton,Ebria tripartita,2
9224,2013.0,phytoplankton,Eucampia zodiacus,1
9225,2013.0,phytoplankton,Euglena,2
9226,2013.0,phytoplankton,Euglena viridis,1
9227,2013.0,phytoplankton,Euglenophyceae,2
9228,2013.0,phytoplankton,Eutreptiella,3
9229,2013.0,phytoplankton,Eutreptiella eupharyngea,64
9230,2013.0,phytoplankton,Eutreptiella gymnastica,5
9231,2013.0,phytoplankton,Fragilaria unipunctata,2
9232,2013.0,phytoplankton,Fragilidium,1
9233,2013.0,phytoplankton,Gloeodinium marinum,1
9234,2013.0,phytoplankton,Goniodoma sphaericum,1
9235,2013.0,phytoplankton,Gonyaulax,25
9236,2013.0,phytoplankton,Gonyaulax digitale,1
9237,2013.0,phytoplankton,Gonyaulax polygramma,6
9238,2013.0,phytoplankton,Gonyaulax spinifera,8
9239,2013.0,phytoplankton,Guinardia striata,2
9240,2013.0,phytoplankton,Gymnodiniales,106
9241,2013.0,phytoplankton,Gyrodinium,72
9242,2013.0,phytoplankton,Gyrodinium flagellare,55
9243,2013.0,phytoplankton,Gyrodinium spirale,2
9244,2013.0,phytoplankton,Halochlorococcum,7
9245,2013.0,phytoplankton,Haslea,18
9246,2013.0,phytoplankton,Hemiaulus hauckii,2
9247,2013.0,phytoplankton,Hemiselmis,38
9248,2013.0,phytoplankton,Heterocapsa,63
9249,2013.0,phytoplankton,Heterocapsa minima,16
9250,2013.0,phytoplankton,Heterocapsa rotundata,30
9251,2013.0,phytoplankton,Heterosigma akashiwo,4
9252,2013.0,phytoplankton,Karenia,3
9253,2013.0,phytoplankton,Karenia mikimotoi,11
9254,2013.0,phytoplankton,Katablepharis remigera,6
9255,2013.0,phytoplankton,Katodinium,40
9256,2013.0,phytoplankton,Kirchneriella,4
9257,2013.0,phytoplankton,Kryptoperidinium foliaceum,12
9258,2013.0,phytoplankton,Kryptoperidinium triquetrum,6
9259,2013.0,phytoplankton,Lauderia annulata,14
9260,2013.0,phytoplankton,Lauderia pumila,4
9261,2013.0,phytoplankton,Lebouridinium glaucum,1
9262,2013.0,phytoplankton,Leptocylindrus,44
9263,2013.0,phytoplankton,Leptocylindrus aporus,1
9264,2013.0,phytoplankton,Leptocylindrus convexus,12
9265,2013.0,phytoplankton,Leptocylindrus minimus,20
9266,2013.0,phytoplankton,Lessardia elongata,26
9267,2013.0,phytoplankton,Leucocryptos,80
9268,2013.0,phytoplankton,Licmophora,13
9269,2013.0,phytoplankton,Lithodesmium undulatum,8
9270,2013.0,phytoplankton,Mamiella gilva,9
9271,2013.0,phytoplankton,Melosira moniliformis,5
9272,2013.0,phytoplankton,Melosira varians,26
9273,2013.0,phytoplankton,Melosira nummuloides,15
9274,2013.0,phytoplankton,Meringosphaera mediterranea,19
9275,2013.0,phytoplankton,Merismopedia,3
9276,2013.0,phytoplankton,Mesodinium rubrum,45
9277,2013.0,phytoplankton,Mesoporos perforatus,12
9278,2013.0,phytoplankton,Minidiscus,4
9279,2013.0,phytoplankton,Monoraphidium,9
9280,2013.0,phytoplankton,Nitzschia longissima,49
9281,2013.0,phytoplankton,Octactis octonaria,1
9282,2013.0,phytoplankton,Octactis speculum,17
9283,2013.0,phytoplankton,Oltmannsiellopsis,3
9284,2013.0,phytoplankton,Ostreopsis,2
9285,2013.0,phytoplankton,Oxytoxum gracile,40
9286,2013.0,phytoplankton,Oxytoxum laticeps,21
9287,2013.0,phytoplankton,Oxytoxum scolopax,1
9288,2013.0,phytoplankton,Oxytoxum sphaeroideum,1
9289,2013.0,phytoplankton,Pachysphaera,1
9290,2013.0,phytoplankton,Pachysphaera pelagica,4
9291,2013.0,phytoplankton,Paralia sulcata,3
9292,2013.0,phytoplankton,Pediastrum,1
9293,2013.0,phytoplankton,Pediastrum duplex,1
9294,2013.0,phytoplankton,Pedinellales,27
9295,2013.0,phytoplankton,Pennales,119
9296,2013.0,phytoplankton,Pfiesteria,7
9297,2013.0,phytoplankton,Phaeocystis,2
9298,2013.0,phytoplankton,Phaeocystis globosa,13
9299,2013.0,phytoplankton,Phalacroma mitra,3
9300,2013.0,phytoplankton,Phalacroma rotundatum,12
9301,2013.0,phytoplankton,Plagioselmis,118
9302,2013.0,phytoplankton,Pleurosigma,2
9303,2013.0,phytoplankton,Proboscia alata,40
9304,2013.0,phytoplankton,Pronoctiluca pelagica,9
9305,2013.0,phytoplankton,Prorocentrum balticum,1
9306,2013.0,phytoplankton,Prorocentrum cordatum,26
9307,2013.0,phytoplankton,Prorocentrum micans,31
9308,2013.0,phytoplankton,Prorocentrum triestinum,11
9309,2013.0,phytoplankton,Protoperidinium,36
9310,2013.0,phytoplankton,Protoperidinium bipes,14
9311,2013.0,phytoplankton,Protoperidinium curtipes,1
9312,2013.0,phytoplankton,Protoperidinium diabolum,10
9313,2013.0,phytoplankton,Protoperidinium steinii,10
9314,2013.0,phytoplankton,Prymnesiophycidae,111
9315,2013.0,phytoplankton,Prymnesium palpebrale,2
9316,2013.0,phytoplankton,Pseudo-nitzschia,62
9317,2013.0,phytoplankton,Pseudo-nitzschia galaxiae,11
9318,2013.0,phytoplankton,Pseudo-nitzschia multistriata,24
9319,2013.0,phytoplankton,Pseudopediastrum boryanum,4
9320,2013.0,phytoplankton,Pterosperma cristatum,1
9321,2013.0,phytoplankton,Pyramimonas,73
9322,2013.0,phytoplankton,Pyxidicula compressa var. compressa,3
9323,2013.0,phytoplankton,Rapaza viridis,40
9324,2013.0,phytoplankton,Rhizosolenia,52
9325,2013.0,phytoplankton,Rhizosolenia delicatula,47
9326,2013.0,phytoplankton,Rhizosolenia flaccida,1
9327,2013.0,phytoplankton,Rhizosolenia fragilissima f. fragilissima,26
9328,2013.0,phytoplankton,Rhizosolenia phuketensis,8
9329,2013.0,phytoplankton,Rhizosolenia setigera f. setigera,33
9330,2013.0,phytoplankton,Rhodomonas,1
9331,2013.0,phytoplankton,Scenedesmus,12
9332,2013.0,phytoplankton,Scrippsiella,42
9333,2013.0,phytoplankton,Skeletonema,29
9334,2013.0,phytoplankton,Spirulina,1
9335,2013.0,phytoplankton,Staurastrum,1
9336,2013.0,phytoplankton,Tasmanites marshalliae,1
9337,2013.0,phytoplankton,Teleaulax,86
9338,2013.0,phytoplankton,Teleaulax acuta,5
9339,2013.0,phytoplankton,Teleaulax amphioxeia,36
9340,2013.0,phytoplankton,Teleaulax gracilis,47
9341,2013.0,phytoplankton,Teleaulax minuta,20
9342,2013.0,phytoplankton,Telonema,33
9343,2013.0,phytoplankton,Tenuicylindrus belgicus,13
9344,2013.0,phytoplankton,Tetraselmis,68
9345,2013.0,phytoplankton,Thalassionema nitzschioides,4
9346,2013.0,phytoplankton,Thalassiosira,34
9347,2013.0,phytoplankton,Thalassiothrix longissima,1
9348,2013.0,phytoplankton,Torodinium robustum,57
9349,2013.0,phytoplankton,Torodinium teredo,34
9350,2013.0,phytoplankton,Triadinium polyedricum,3
9351,2013.0,phytoplankton,Trieres mobiliensis,7
9352,2013.0,phytoplankton,Tripos azoricus,1
9353,2013.0,phytoplankton,Tripos candelabrum,2
9354,2013.0,phytoplankton,Tripos carriensis,2
9355,2013.0,phytoplankton,Tripos furca,42
9356,2013.0,phytoplankton,Tripos fusus,10
9357,2013.0,phytoplankton,Tripos gibberus,2
9358,2013.0,phytoplankton,Tripos hexacanthus,1
9359,2013.0,phytoplankton,Tripos lineatus,2
9360,2013.0,phytoplankton,Tripos macroceros,2
9361,2013.0,phytoplankton,Tripos muelleri,2
9362,2013.0,phytoplankton,Tripos longipes,2
9363,2013.0,phytoplankton,Urgorri complanatus,10
9364,2013.0,phytoplankton,Vibrio paxillifer,1
9365,2013.0,phytoplankton,Warnowia,9
9366,2014.0,fish,Anguilla anguilla,2
9367,2014.0,fish,Arnoglossus laterna,1
9368,2014.0,fish,Atherina presbyter,1
9369,2014.0,fish,Buglossidium luteum,1
9370,2014.0,fish,Carcinus maenas,12
9371,2014.0,fish,Coryphoblennius galerita,1
9372,2014.0,fish,Crangon crangon,6
9373,2014.0,fish,Dicentrarchus labrax,1
9374,2014.0,fish,Dicentrarchus punctatus,1
9375,2014.0,fish,Dicologlossa cuneata,1
9376,2014.0,fish,Diplodus sargus,4
9377,2014.0,fish,Diplodus vulgaris,4
9378,2014.0,fish,Gobius niger,8
9379,2014.0,fish,Hemigrapsus takanoi,3
9380,2014.0,fish,Hippocampus hippocampus,1
9381,2014.0,fish,Liocarcinus depurator,1
9382,2014.0,fish,Liocarcinus marmoreus,1
9383,2014.0,fish,Liocarcinus navigator,4
9384,2014.0,fish,Macropodia rostrata,4
9385,2014.0,fish,Maja squinado,1
9386,2014.0,fish,Mullus surmuletus,1
9387,2014.0,fish,Pachygrapsus marmoratus,5
9388,2014.0,fish,Pagellus acarne,1
9389,2014.0,fish,Palaemon serratus,1
9390,2014.0,fish,Palaemon sp.,6
9391,2014.0,fish,Parablennius sanguinolentus,2
9392,2014.0,fish,Pilumnus hirtellus,2
9393,2014.0,fish,Pisidia longicornis,3
9394,2014.0,fish,Platichthys flesus,3
9395,2014.0,fish,Pleuronectes platessa,1
9396,2014.0,fish,Pomatoschistus sp.,8
9397,2014.0,fish,Scorpaena porcus,1
9398,2014.0,fish,Solea senegalensis,3
9399,2014.0,fish,Solea solea,8
9400,2014.0,fish,Trachurus trachurus,3
9401,2014.0,fish,Upogebia pusilla,1
9402,2014.0,invertebrates,Abarenicola claparedi,2
9403,2014.0,invertebrates,Abra alba,7
9404,2014.0,invertebrates,Abra prismatica,1
9405,2014.0,invertebrates,Abyssoninoe hibernica,4
9406,2014.0,invertebrates,Acanthocardia sp.,1
9407,2014.0,invertebrates,Acanthocardia tuberculata,2
9408,2014.0,invertebrates,Acrocirridae,2
9409,2014.0,invertebrates,Acrocnida brachiata,1
9410,2014.0,invertebrates,Aglaophamus rubella,1
9411,2014.0,invertebrates,Alkmaria romijni,10
9412,2014.0,invertebrates,Alpheus glaber,3
9413,2014.0,invertebrates,Ampelisca brevicornis,8
9414,2014.0,invertebrates,Ampelisca cavicoxa,7
9415,2014.0,invertebrates,Ampelisca heterodactyla,1
9416,2014.0,invertebrates,Ampelisca sarsi,5
9417,2014.0,invertebrates,Ampelisca spinimana,2
9418,2014.0,invertebrates,Ampelisca typica,2
9419,2014.0,invertebrates,Ampharete finmarchica,4
9420,2014.0,invertebrates,Ampharete sp.,1
9421,2014.0,invertebrates,Ampharetidae,3
9422,2014.0,invertebrates,Amphicteis gunneri,1
9423,2014.0,invertebrates,Amphipholis squamata,4
9424,2014.0,invertebrates,Anapagurus hyndmanni,1
9425,2014.0,invertebrates,Angulus pygmaeus,5
9426,2014.0,invertebrates,Anobothrus gracilis,2
9427,2014.0,invertebrates,Aonides oxycephala,2
9428,2014.0,invertebrates,Aonides paucibranchiata,1
9429,2014.0,invertebrates,Aonides sp.,1
9430,2014.0,invertebrates,Aoridae,1
9431,2014.0,invertebrates,Aphelochaeta sp.,2
9432,2014.0,invertebrates,Aponuphis bilineata,6
9433,2014.0,invertebrates,Arichlidon reyssi,1
9434,2014.0,invertebrates,Aricidea catherinae,6
9435,2014.0,invertebrates,Aricidea cerrutii,1
9436,2014.0,invertebrates,Aricidea claudiae,2
9437,2014.0,invertebrates,Aricidea pseudoarticulata,2
9438,2014.0,invertebrates,Aricidea roberti,1
9439,2014.0,invertebrates,Aricidea simonae,1
9440,2014.0,invertebrates,Aricidea suecica meridionalis,2
9441,2014.0,invertebrates,Aricidea wassi,1
9442,2014.0,invertebrates,Armandia cirrhosa,5
9443,2014.0,invertebrates,Aspidosiphon muelleri,3
9444,2014.0,invertebrates,Auchenoplax crinita,1
9445,2014.0,invertebrates,Autonoe spiniventris,4
9446,2014.0,invertebrates,Axinulus croulinensis,1
9447,2014.0,invertebrates,Bathyporeia elegans,6
9448,2014.0,invertebrates,Bathyporeia guilliamsoniana,2
9449,2014.0,invertebrates,Bathyporeia pilosa,3
9450,2014.0,invertebrates,Bathyporeia sarsi,1
9451,2014.0,invertebrates,Bathyporeia tenuipes,2
9452,2014.0,invertebrates,Bivalvia,2
9453,2014.0,invertebrates,Branchiostoma lanceolatum,1
9454,2014.0,invertebrates,Brania arminii,1
9455,2014.0,invertebrates,Brania sp.,1
9456,2014.0,invertebrates,Brissopsis lyrifera,2
9457,2014.0,invertebrates,Callianassa subterranea,2
9458,2014.0,invertebrates,Capitella capitata,19
9459,2014.0,invertebrates,Carcinus maenas,3
9460,2014.0,invertebrates,Caulleriella alata,3
9461,2014.0,invertebrates,Caulleriella sp.,1
9462,2014.0,invertebrates,Caulleriella zetlandica,1
9463,2014.0,invertebrates,Centraloecetes kroyeranus,3
9464,2014.0,invertebrates,Cerebratulus sp.,1
9465,2014.0,invertebrates,Chaetozone carpenteri,2
9466,2014.0,invertebrates,Chaetozone gibber,9
9467,2014.0,invertebrates,Chaetozone setosa,3
9468,2014.0,invertebrates,Chamelea striatula,5
9469,2014.0,invertebrates,Chirimia biceps,1
9470,2014.0,invertebrates,Chone sp.,1
9471,2014.0,invertebrates,Ciocalypta penicillus,1
9472,2014.0,invertebrates,Cirratulidae,2
9473,2014.0,invertebrates,Cirrophorus furcatus,1
9474,2014.0,invertebrates,Copepoda,1
9475,2014.0,invertebrates,Corbula gibba,7
9476,2014.0,invertebrates,Corophium multisetosum,2
9477,2014.0,invertebrates,Corophium sp.,1
9478,2014.0,invertebrates,Corophium urdaibaiense,1
9479,2014.0,invertebrates,Corystes cassivelaunus,1
9480,2014.0,invertebrates,Cossura pygodactylata,1
9481,2014.0,invertebrates,Cossura sp.,2
9482,2014.0,invertebrates,Cyathura carinata,20
9483,2014.0,invertebrates,Cylichna cylindracea,5
9484,2014.0,invertebrates,Decapoda,2
9485,2014.0,invertebrates,Dentalium sp.,1
9486,2014.0,invertebrates,Desdemona ornata,2
9487,2014.0,invertebrates,Diastylis bradyi,3
9488,2014.0,invertebrates,Diastylis laevis,1
9489,2014.0,invertebrates,Digitaria digitaria,2
9490,2014.0,invertebrates,Diogenes pugilator,7
9491,2014.0,invertebrates,Dioplosyllis cirrosa,1
9492,2014.0,invertebrates,Diplocirrus glaucus,3
9493,2014.0,invertebrates,Diplocirrus stopbowitzi,1
9494,2014.0,invertebrates,Dipolydora flava,1
9495,2014.0,invertebrates,Diptera,11
9496,2014.0,invertebrates,Dispio uncinata,1
9497,2014.0,invertebrates,Dosinia lupinus,5
9498,2014.0,invertebrates,Drilonereis filum,1
9499,2014.0,invertebrates,Echinocardium cordatum,5
9500,2014.0,invertebrates,Echinocyamus pusillus,4
9501,2014.0,invertebrates,Eclysippe vanelli,2
9502,2014.0,invertebrates,Edwardsia sp.,6
9503,2014.0,invertebrates,Edwardsiidae,1
9504,2014.0,invertebrates,Epizoanthus incrustatus,1
9505,2014.0,invertebrates,Euchone incolor,1
9506,2014.0,invertebrates,Euclymene oerstedi,2
9507,2014.0,invertebrates,Euclymene sp.,2
9508,2014.0,invertebrates,Euglesa casertana,2
9509,2014.0,invertebrates,Eulalia brunnea,1
9510,2014.0,invertebrates,Eulalia mustela,2
9511,2014.0,invertebrates,Eumida sanguinea,1
9512,2014.0,invertebrates,Eumida sp.,1
9513,2014.0,invertebrates,Eurydice affinis,1
9514,2014.0,invertebrates,Eurydice pulchra,2
9515,2014.0,invertebrates,Eurydice spinigera,2
9516,2014.0,invertebrates,Eurydice truncata,7
9517,2014.0,invertebrates,Eurysyllis tuberculata,1
9518,2014.0,invertebrates,Euspira nitida,4
9519,2014.0,invertebrates,Euthalenessa oculata,1
9520,2014.0,invertebrates,Exogone naidina,3
9521,2014.0,invertebrates,Fabulina fabula,1
9522,2014.0,invertebrates,Ficopomatus enigmaticus,2
9523,2014.0,invertebrates,Galathowenia oculata,4
9524,2014.0,invertebrates,Gallardoneris iberica,2
9525,2014.0,invertebrates,Gammaropsis sp.,1
9526,2014.0,invertebrates,Gammarus chevreuxi,3
9527,2014.0,invertebrates,Gari costulata,1
9528,2014.0,invertebrates,Gari fervensis,1
9529,2014.0,invertebrates,Gari sp.,1
9530,2014.0,invertebrates,Glycera celtica,1
9531,2014.0,invertebrates,Glycera convoluta,11
9532,2014.0,invertebrates,Glycera lapidum,7
9533,2014.0,invertebrates,Glycera oxycephala,2
9534,2014.0,invertebrates,Glycera sp.,2
9535,2014.0,invertebrates,Glycera tesselata,1
9536,2014.0,invertebrates,Glycera unicornis,7
9537,2014.0,invertebrates,Glycinde nordmanni,1
9538,2014.0,invertebrates,Goneplax rhomboides,1
9539,2014.0,invertebrates,Goniada emerita,1
9540,2014.0,invertebrates,Goniada maculata,8
9541,2014.0,invertebrates,Goniadella gracilis,4
9542,2014.0,invertebrates,Goodallia triangularis,6
9543,2014.0,invertebrates,Gouldia minima,1
9544,2014.0,invertebrates,Grania sp.,3
9545,2014.0,invertebrates,Harpinia pectinata,1
9546,2014.0,invertebrates,Haustorius arenarius,1
9547,2014.0,invertebrates,Hediste diversicolor,22
9548,2014.0,invertebrates,Hemigrapsus takanoi,2
9549,2014.0,invertebrates,Hesionidae,1
9550,2014.0,invertebrates,Hesionura elongata,3
9551,2014.0,invertebrates,Heteromastus filiformis,4
9552,2014.0,invertebrates,Heterotanais oerstedi,1
9553,2014.0,invertebrates,Hippomedon denticulatus,5
9554,2014.0,invertebrates,Hyala vitrea,2
9555,2014.0,invertebrates,Idunella longirostris,3
9556,2014.0,invertebrates,Insecta,1
9557,2014.0,invertebrates,Iphinoe serrata,1
9558,2014.0,invertebrates,Iphinoe tenella,2
9559,2014.0,invertebrates,Jasmineira caudata,1
9560,2014.0,invertebrates,Jasmineira sp.,1
9561,2014.0,invertebrates,Kirkegaardia sp.,4
9562,2014.0,invertebrates,Kurtiella bidentata,3
9563,2014.0,invertebrates,Labioleanira yhleni,2
9564,2014.0,invertebrates,Lacydonia miranda,3
9565,2014.0,invertebrates,Lagis koreni,1
9566,2014.0,invertebrates,Laonice cirrata,1
9567,2014.0,invertebrates,Lekanesphaera rugicauda,1
9568,2014.0,invertebrates,Lepidasthenia sp.,1
9569,2014.0,invertebrates,Lepidochitona cinerea,1
9570,2014.0,invertebrates,Leptocheirus pilosus,1
9571,2014.0,invertebrates,Leptognathiidae,2
9572,2014.0,invertebrates,Leptosynapta inhaerens,1
9573,2014.0,invertebrates,Leptosynapta minuta,2
9574,2014.0,invertebrates,Leucothoe incisa,2
9575,2014.0,invertebrates,Levinsenia flava,2
9576,2014.0,invertebrates,Levinsenia gracilis,1
9577,2014.0,invertebrates,Levinsenia kantauriensis,2
9578,2014.0,invertebrates,Limatula subauriculata,2
9579,2014.0,invertebrates,Liocarcinus sp.,1
9580,2014.0,invertebrates,Litocorsa stremma,2
9581,2014.0,invertebrates,Loripes lucinalis,6
9582,2014.0,invertebrates,Lucinella divaricata,1
9583,2014.0,invertebrates,Lumbriclymene minor,1
9584,2014.0,invertebrates,Lumbrineriopsis paradoxa,1
9585,2014.0,invertebrates,Lumbrineris lusitanica,5
9586,2014.0,invertebrates,Lumbrineris sp.,1
9587,2014.0,invertebrates,Lysippe labiata,2
9588,2014.0,invertebrates,Macrochaeta clavicornis,1
9589,2014.0,invertebrates,Mactra stultorum,5
9590,2014.0,invertebrates,Mactridae,1
9591,2014.0,invertebrates,Magelona alleni,2
9592,2014.0,invertebrates,Magelona filiformis,9
9593,2014.0,invertebrates,Magelona johnstoni,14
9594,2014.0,invertebrates,Magelona minuta,2
9595,2014.0,invertebrates,Magelona wilsoni,1
9596,2014.0,invertebrates,Malacoceros fuliginosus,3
9597,2014.0,invertebrates,Malacoceros girardi,4
9598,2014.0,invertebrates,Malacoceros sp.,1
9599,2014.0,invertebrates,Maldane glebifex,2
9600,2014.0,invertebrates,Maldanidae,3
9601,2014.0,invertebrates,Malmgrenia andreapolis,1
9602,2014.0,invertebrates,Malmgrenia sp.,1
9603,2014.0,invertebrates,Manayunkia aestuarina,3
9604,2014.0,invertebrates,Mangelia costulata,1
9605,2014.0,invertebrates,Mangelia sp.,1
9606,2014.0,invertebrates,Mediomastus fragilis,16
9607,2014.0,invertebrates,Melanella polita,1
9608,2014.0,invertebrates,Melarhaphe neritoides,1
9609,2014.0,invertebrates,Melinna palmata,2
9610,2014.0,invertebrates,Melita palmata,3
9611,2014.0,invertebrates,Microclymene tricirrata,2
9612,2014.0,invertebrates,Microspio atlantica,3
9613,2014.0,invertebrates,Moerella donacina,2
9614,2014.0,invertebrates,Monocorophium acherusicum,1
9615,2014.0,invertebrates,Monticellina baptisteae,2
9616,2014.0,invertebrates,Monticellina dorsobranchialis,2
9617,2014.0,invertebrates,Myriochele danielsseni,1
9618,2014.0,invertebrates,Mytilaster minimus,1
9619,2014.0,invertebrates,NEMERTEA,18
9620,2014.0,invertebrates,Neanthes caudata,1
9621,2014.0,invertebrates,Nebalia troncosoi,1
9622,2014.0,invertebrates,Necallianassa truncata,6
9623,2014.0,invertebrates,Nematoda,14
9624,2014.0,invertebrates,Nephasoma minutum,1
9625,2014.0,invertebrates,Nephtys assimilis,3
9626,2014.0,invertebrates,Nephtys cirrosa,13
9627,2014.0,invertebrates,Nephtys hombergii,4
9628,2014.0,invertebrates,Nephtys hystricis,1
9629,2014.0,invertebrates,Nephtys incisa,3
9630,2014.0,invertebrates,Nephtys kersivalensis,1
9631,2014.0,invertebrates,Nephtys sp.,1
9632,2014.0,invertebrates,Nereimyra punctata,1
9633,2014.0,invertebrates,Ninoe armoricana,2
9634,2014.0,invertebrates,Notomastus latericeus,4
9635,2014.0,invertebrates,Nototropis falcatus,7
9636,2014.0,invertebrates,Nototropis swammerdamei,1
9637,2014.0,invertebrates,Nucula sp.,1
9638,2014.0,invertebrates,Nucula sulcata,6
9639,2014.0,invertebrates,Nuculana commutata,1
9640,2014.0,invertebrates,OSTRACODA,1
9641,2014.0,invertebrates,Odontosyllis fulgurans,1
9642,2014.0,invertebrates,Odontosyllis gibba,1
9643,2014.0,invertebrates,Oligochaeta,27
9644,2014.0,invertebrates,Onchnesoma steenstrupii steenstrupii,2
9645,2014.0,invertebrates,Ondina divisa,2
9646,2014.0,invertebrates,Onuphis eremita,1
9647,2014.0,invertebrates,Onuphis sp.,1
9648,2014.0,invertebrates,Ophelina cylindricaudata,1
9649,2014.0,invertebrates,Ophiura ophiura,1
9650,2014.0,invertebrates,Ophiuroidea,1
9651,2014.0,invertebrates,Ophryotrocha sp.,5
9652,2014.0,invertebrates,Orbinia cornidei,1
9653,2014.0,invertebrates,Oudardia compressa,1
9654,2014.0,invertebrates,Owenia fusiformis,10
9655,2014.0,invertebrates,Oxydromus flexuosus,2
9656,2014.0,invertebrates,PECTINIDAE,1
9657,2014.0,invertebrates,Palaemon serratus,1
9658,2014.0,invertebrates,Pandora inaequivalvis,1
9659,2014.0,invertebrates,Paradiopatra bihanica,2
9660,2014.0,invertebrates,Paradoneis armata,15
9661,2014.0,invertebrates,Paradoneis ilvana,1
9662,2014.0,invertebrates,Paraehlersia ferrugina,1
9663,2014.0,invertebrates,Paragnathia formica,2
9664,2014.0,invertebrates,Paraonis fulgens,1
9665,2014.0,invertebrates,Parapionosyllis cabezali,2
9666,2014.0,invertebrates,Parapionosyllis minuta,1
9667,2014.0,invertebrates,Paraprionospio coora,1
9668,2014.0,invertebrates,Parathelepus sp.,1
9669,2014.0,invertebrates,Pariambus typicus,4
9670,2014.0,invertebrates,Parvicardium ovale,1
9671,2014.0,invertebrates,Peresiella clymenoides,1
