year,taxagroup,siteid,sitename,decimallatitude,decimallongitude,age,value,cumulative_value
2022.0,water,E-OK10HB,Murueta (Astillero). High Tide. Bottom,43.3647,-2.6841,29,20,519
2000.0,water,E-OI20HB,Pasaia (San Pedro). High Tide. Bottom,43.3263,-1.9212,29,20,125
2023.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,374
2023.0,water,E-OK10HB,Murueta (Astillero). High Tide. Bottom,43.3647,-2.6841,29,20,539
2022.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,354
2001.0,water,E-OI20HB,Pasaia (San Pedro). High Tide. Bottom,43.3263,-1.9212,29,20,145
2017.0,invertebrates,E-N15,Barakaldo (Puente de Rontegi),43.2950701,-2.9739759,21,20,280
2019.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,309
2016.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,247
1998.0,water,E-BI10HB,Irun (Amute). High Tide. Bottom,43.3522,-1.7913,29,20,85
2020.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,433
2017.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,267
2019.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,413
2012.0,water,E-BI10HB,Irun (Amute). High Tide. Bottom,43.3522,-1.7913,29,20,305
2011.0,water,E-BI10HB,Irun (Amute). High Tide. Bottom,43.3522,-1.7913,29,20,285
2000.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,85
2012.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,167
2013.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,187
2014.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,207
2004.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,120
2006.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,159
2007.0,water,E-BI10HB,Irun (Amute). High Tide. Bottom,43.3522,-1.7913,29,20,213
2007.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,179
2006.0,water,E-BI10HB,Irun (Amute). High Tide. Bottom,43.3522,-1.7913,29,20,193
2005.0,invertebrates,E-OI10,Lezo,43.3227859,-1.9038327,25,20,84
2011.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,255
2012.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,275
2013.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,295
2014.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,315
2015.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,335
2016.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,355
2015.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,227
2004.0,water,E-BI10HB,Irun (Amute). High Tide. Bottom,43.3522,-1.7913,29,20,154
2018.0,water,E-B10LB,Plentzia (Puerto). Low Tide. Bottom,43.4076,-2.9463,28,20,393
2017.0,water,E-OK10HB,Murueta (Astillero). High Tide. Bottom,43.3647,-2.6841,29,20,419
2018.0,water,E-OK10HB,Murueta (Astillero). High Tide. Bottom,43.3647,-2.6841,29,20,439
2017.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,274
2016.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,254
2018.0,water,E-B7LB,Plentzia (Campo de fútbol). Low Tide. Bottom,43.3979,-2.9442,21,20,285
2018.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,435
2013.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,200
2014.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,220
2023.0,water,E-B7LB,Plentzia (Campo de fútbol). Low Tide. Bottom,43.3979,-2.9442,21,20,385
2022.0,water,E-B7LB,Plentzia (Campo de fútbol). Low Tide. Bottom,43.3979,-2.9442,21,20,365
2021.0,water,E-B7LB,Plentzia (Campo de fútbol). Low Tide. Bottom,43.3979,-2.9442,21,20,345
2017.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,415
2011.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,155
2012.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,175
2013.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,195
2014.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,215
2020.0,water,E-B7LB,Plentzia (Campo de fútbol). Low Tide. Bottom,43.3979,-2.9442,21,20,325
2015.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,235
2016.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,255
2017.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,275
2016.0,water,E-O5LB,Orio (Rampa). Low Tide. Bottom,43.2759,-2.1202,21,20,245
2016.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,395
2019.0,water,E-B7LB,Plentzia (Campo de fútbol). Low Tide. Bottom,43.3979,-2.9442,21,20,305
2019.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,310
2015.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,375
2014.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,355
2022.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,363
2023.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,383
2019.0,water,E-OK5HB,Forua (Salida de la Depuradora). High Tide. Bottom,43.3405,-2.6662,21,20,309
2012.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,180
2007.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,79
2015.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,234
2006.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,59
2014.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,214
2013.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,194
2012.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,174
2018.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,287
2020.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,326
2011.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,154
2021.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,346
2022.0,water,E-BI10LB,Irun (Amute). Low Tide. Bottom,43.3522,-1.7913,29,20,366
2023.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,534
2022.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,514
2007.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,79
2006.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,59
2004.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,30
2013.0,invertebrates,E-N30,Abra Exterior,43.3604102,-3.045304,28,20,454
2006.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,65
2007.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,85
2021.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,494
2004.0,water,E-OK5LB,Forua (Salida de la Depuradora). Low Tide. Bottom,43.3405,-2.6662,21,20,20
2023.0,water,E-OK5HB,Forua (Salida de la Depuradora). High Tide. Bottom,43.3405,-2.6662,21,20,379
2022.0,water,E-OK5HB,Forua (Salida de la Depuradora). High Tide. Bottom,43.3405,-2.6662,21,20,359
2011.0,water,E-OK10LB,Murueta (Astillero). Low Tide. Bottom,43.3647,-2.6841,29,20,160
2004.0,water,E-B5HB,Plentzia (Abaniko). High Tide. Bottom,43.3963,-2.9241,21,20,20
2020.0,water,E-BI20HB,Hondarribia (Txingudi). High Tide. Bottom,43.3697,-1.7901,29,20,474
2007.0,water,E-U8LB,Zumaia (Puente del Ferrocarril). Low Tide. Bottom,43.292,-2.245,21,20,68
2011.0,water,E-OK5HB,Forua (Salida de la Depuradora). High Tide. Bottom,43.3405,-2.6662,21,20,154
2015.0,water,E-O5LB,Orio (Rampa). Low Tide. Bottom,43.2759,-2.1202,21,20,225
2005.0,macroalgae,M-LA23,Artibai Zona 02. Litoral Macroalgas. Height: 3,43.3230751,-2.4112981,21,20,30
2011.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,159
2017.0,macroalgae,M-LB34,Butroe Zona 03. Litoral Macroalgas. Height: 4,43.4334643,-2.899559,6,20,20
2007.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,84
2006.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,64
2004.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,25
2016.0,invertebrates,L-L10,Litoral de Elantxobe (Kai Arri),43.4025731,-2.5851273,28,20,723
2018.0,macroalgae,M-LM34,Barbadún Zona 03. Litoral Macroalgas. Height: 4,43.351681,-3.146574,3,20,20
2019.0,macroalgae,M-LU24,Urola Zona 02. Litoral Macroalgas. Height: 4,43.3084801,-2.239071,18,20,99
2017.0,macroalgae,M-LB27,Butroe Zona 02. Litoral Macroalgas. Height: 7,43.4181537,-2.9494895,21,20,31
2013.0,macroalgae,M-LU24,Urola Zona 02. Litoral Macroalgas. Height: 4,43.3084801,-2.239071,18,20,61
2023.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,519
2020.0,macroalgae,M-LB26,Butroe Zona 02. Litoral Macroalgas. Height: 6,43.4181537,-2.9494895,18,20,47
2022.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,499
2021.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,479
2009.0,macroalgae,M-LN32,Ibaizabal Zona 03. Litoral Macroalgas. Height: 2,43.3574004,-3.1135198,3,20,20
2019.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,444
2019.0,macroalgae,M-LU1c4,Urola Zona 01c. Litoral Macroalgas. Height: 4,43.303563,-2.2595623,18,20,79
2017.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,414
2016.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,394
2004.0,phytoplankton,L-N10,Litoral del Abra (Frente al Superpuerto),43.3826,-3.082,17,20,132
2014.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,355
2013.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,335
2012.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,315
2020.0,macroalgae,M-LB36,Butroe Zona 03. Litoral Macroalgas. Height: 6,43.4334643,-2.899559,6,20,42
2012.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,179
2013.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,199
2015.0,phytoplankton,E-UR5,Donostia (Loiola),43.3142,-1.9691,15,20,179
2014.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,214
2013.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,194
2012.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,174
2011.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,154
2007.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,79
2006.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,59
2012.0,phytoplankton,E-UR10,Donostia (Puente de Santa Catalina),43.3171,-1.9782,17,20,292
2004.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,20
2013.0,phytoplankton,E-UR5,Donostia (Loiola),43.3142,-1.9691,15,20,139
2014.0,phytoplankton,E-UR5,Donostia (Loiola),43.3142,-1.9691,15,20,159
2012.0,macroalgae,M-LM27,Barbadún Zona 02. Litoral Macroalgas. Height: 7,43.3526642,-3.1133258,18,20,57
2014.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,219
2018.0,macroalgae,M-LM27,Barbadún Zona 02. Litoral Macroalgas. Height: 7,43.3526642,-3.1133258,18,20,101
2023.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,379
2013.0,macroalgae,M-LUR12,Urumea Zona 01. Litoral Macroalgas. Height: 2,43.3208656,-2.0154308,15,20,61
2013.0,macroalgae,M-LBI11,Bidasoa Zona 01. Litoral Macroalgas. Height: 1,43.3931766,-1.79582,18,20,70
2022.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,359
2021.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,339
2019.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,306
2017.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,278
2016.0,water,E-L10LB,Lekeitio (Molino). Low Tide. Bottom,43.3602,-2.4989,29,20,258
2015.0,macroalgae,M-LD23,Deba Zona 02. Litoral Macroalgas. Height: 3,43.3024359,-2.3449192,18,20,100
2010.0,macroalgae,M-LU1c2,Urola Zona 01c. Litoral Macroalgas. Height: 2,43.303563,-2.2595623,18,20,51
2011.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,295
2007.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,221
2023.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,381
2014.0,water,E-O5LB,Orio (Rampa). Low Tide. Bottom,43.2759,-2.1202,21,20,205
2004.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,20,105
2017.0,macroalgae,M-LA28,Artibai Zona 02. Litoral Macroalgas. Height: 8,43.3230751,-2.4112981,12,20,42
2004.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,20
2005.0,invertebrates,L-B10,Litoral de Gorliz (Cabo Villano),43.4370744,-2.9553061,28,20,180
2009.0,invertebrates,L-A10,Litoral de Ondarroa,43.3359057,-2.4024526,25,20,324
2015.0,macroalgae,M-LN42,Ibaizabal Zona 04. Litoral Macroalgas. Height: 2,43.3803451,-3.0158881,12,20,68
2004.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,20,85
2021.0,macroalgae,M-LN43,Ibaizabal Zona 04. Litoral Macroalgas. Height: 3,43.3803451,-3.0158881,12,20,95
2015.0,macroalgae,M-LN44,Ibaizabal Zona 04. Litoral Macroalgas. Height: 4,43.3803451,-3.0158881,12,20,52
2022.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,361
2013.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,180
2021.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,341
2020.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,321
2019.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,301
2017.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,266
2016.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,246
2015.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,226
2014.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,206
2013.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,186
2012.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,166
2011.0,water,E-D5HB,Deba (Campo de fútbol). High Tide. Bottom,43.2934,-2.3639,21,20,146
2012.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,160
2014.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,200
2006.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,201
2007.0,macroalgae,M-LU1b1,Urola Zona 01b. Litoral Macroalgas. Height: 1,43.303637,-2.2598697,18,20,36
2004.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,162
2000.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,123
1999.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,103
1998.0,water,E-L10HB,Lekeitio (Molino). High Tide. Bottom,43.3602,-2.4989,29,20,83
2005.0,macroalgae,M-LB21,Butroe Zona 02. Litoral Macroalgas. Height: 1,43.4181537,-2.9494895,21,20,40
2002.0,macroalgae,M-LB21,Butroe Zona 02. Litoral Macroalgas. Height: 1,43.4181537,-2.9494895,21,20,20
2013.0,macroalgae,M-LU1b3,Urola Zona 01b. Litoral Macroalgas. Height: 3,43.303637,-2.2598697,18,20,63
2009.0,macroalgae,M-LN41,Ibaizabal Zona 04. Litoral Macroalgas. Height: 1,43.3803451,-3.0158881,12,20,20
2012.0,macroalgae,M-LN410,Ibaizabal Zona 04. Litoral Macroalgas. Height: 10,43.3803451,-3.0158881,12,20,24
2010.0,macroalgae,M-LU1b1,Urola Zona 01b. Litoral Macroalgas. Height: 1,43.303637,-2.2598697,18,20,56
2013.0,macroalgae,M-LU1a1,Urola Zona 01a. Litoral Macroalgas. Height: 1,43.3037848,-2.2604474,18,20,67
2002.0,macroalgae,M-LB11,Butroe Zona 01. Litoral Macroalgas. Height: 1,43.4180365,-2.9490202,12,20,20
2023.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,371
2022.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,351
2021.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,331
2020.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,311
2008.0,macroalgae,M-LB12,Butroe Zona 01. Litoral Macroalgas. Height: 2,43.4180365,-2.9490202,12,20,47
2019.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,291
2015.0,water,E-D5LB,Deba (Campo de fútbol). Low Tide. Bottom,43.2934,-2.3639,21,20,220
2008.0,macroalgae,M-LOK64,Oka Zona 06. Litoral Macroalgas. Height: 4,43.4120248,-2.6762294,15,20,20
2004.0,phytoplankton,L-OI20,Litoral de Pasaia (Asabaratza),43.3601,-1.8918,17,20,115
2005.0,macroalgae,M-LB11,Butroe Zona 01. Litoral Macroalgas. Height: 1,43.4180365,-2.9490202,12,20,40
2022.0,macroalgae,M-LBI15,Bidasoa Zona 01. Litoral Macroalgas. Height: 5,43.3931766,-1.79582,18,20,113
2013.0,macroalgae,M-LUR21,Urumea Zona 02. Litoral Macroalgas. Height: 1,43.3295506,-1.9719588,18,20,64
2016.0,water,E-L5HB,Lekeitio (Astillero). High Tide. Bottom,43.3569,-2.5047,21,20,253
1996.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,35
2014.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,268
2009.0,phytoplankton,E-D5,Deba (Campo de fútbol),43.2934,-2.3639,16,20,76
2013.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,248
2006.0,phytoplankton,E-D5,Deba (Campo de fútbol),43.2934,-2.3639,16,20,35
2012.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,228
2011.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,208
2022.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,369
2023.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,389
2004.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,85
2004.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,20
2011.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,151
2016.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,307
2002.0,phytoplankton,E-D10,Deba (Puente),43.2925,-2.3572,17,20,20
2012.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,171
2013.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,191
2014.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,211
2016.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,250
2017.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,270
2018.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,290
2004.0,phytoplankton,E-BI20,Hondarribia (Txingudi),43.3697,-1.7901,21,20,83
2021.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,344
2022.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,364
2015.0,macroalgae,M-LD11,Deba Zona 01. Litoral Macroalgas. Height: 1,43.3028695,-2.3562699,18,20,110
2017.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,327
1996.0,invertebrates,L-UR20,Litoral de Mompás,43.3389036,-1.9547765,28,20,43
2021.0,macroalgae,M-LD14,Deba Zona 01. Litoral Macroalgas. Height: 4,43.3028695,-2.3562699,18,20,109
2011.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,151
2008.0,phytoplankton,E-L5,Lekeitio (Astillero),43.3569,-2.5047,21,20,57
2012.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,171
2013.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,191
2014.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,211
2021.0,macroalgae,M-LD15,Deba Zona 01. Litoral Macroalgas. Height: 5,43.3028695,-2.3562699,18,20,102
2016.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,250
2017.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,270
2018.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,290
2015.0,phytoplankton,E-M5,Muskiz (Petronor),43.3322,-3.1125,16,20,207
2018.0,macroalgae,M-LD14,Deba Zona 01. Litoral Macroalgas. Height: 4,43.3028695,-2.3562699,18,20,89
2003.0,macroalgae,M-LD12,Deba Zona 01. Litoral Macroalgas. Height: 2,43.3028695,-2.3562699,18,20,20
2020.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,329
2021.0,water,E-M5HB,Muskiz (Petronor). High Tide. Bottom,43.3322,-3.1125,21,20,349
2008.0,phytoplankton,E-N10,Bilbao (Puente de Deusto),43.2697,-2.939,17,20,111
2013.0,phytoplankton,E-N10,Bilbao (Puente de Deusto),43.2697,-2.939,17,20,196
2023.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,446
2022.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,426
2021.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,406
2020.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,386
2018.0,water,E-M10LB,Pobeña (puente). Low Tide. Bottom,43.3469,-3.1216,29,20,347
2009.0,macroalgae,M-LD12,Deba Zona 01. Litoral Macroalgas. Height: 2,43.3028695,-2.3562699,18,20,66
2023.0,water,E-M5LB,Muskiz (Petronor). Low Tide. Bottom,43.3322,-3.1125,21,20,384
2010.0,macroalgae,M-LBI25,Bidasoa Zona 02. Litoral Macroalgas. Height: 5,43.391142,-1.7907362,18,20,43
2013.0,phytoplankton,E-U5,Zumaia (Bedua),43.2791,-2.252,19,20,113
2014.0,water,E-L5LB,Lekeitio (Astillero). Low Tide. Bottom,43.3569,-2.5047,21,20,200
2022.0,macroalgae,M-LUR24,Urumea Zona 02. Litoral Macroalgas. Height: 4,43.3295506,-1.9719588,18,20,158
2016.0,macroalgae,M-LUR23,Urumea Zona 02. Litoral Macroalgas. Height: 3,43.3295506,-1.9719588,18,20,83
2005.0,invertebrates,L-OK10,Litoral de Mundaka,43.440908,-2.7016305,28,20,235
2014.0,macroalgae,M-LL35,Lea Zona 03. Litoral Macroalgas. Height: 5,43.3633326,-2.4916849,21,20,90
2023.0,water,E-L5LB,Lekeitio (Astillero). Low Tide. Bottom,43.3569,-2.5047,21,20,367
